,logFC,logCPM,F,PValue
SNAI1,2.71532484591745,5.81203837298975,1.41316725871315,0.251341894706058
INO80E,2.70654802623068,8.00849017619388,0.905109343409979,0.35435853385575
RPL18A,2.64404252807892,10.5879843941295,2.99503793580055,0.101096097912978
GTF3A,2.62684319716856,10.7177848093362,3.91572650728247,0.0637777718918099
ANXA5,2.59938833677391,11.9788306075197,3.03970228071608,0.0987742103642776
RPL7,2.48393476340011,8.07976410548663,0.850236090347749,0.369011652190297
PCSK1N,2.48266666981514,8.29129068568179,0.864256295165369,0.365185062762533
IRF2BPL,2.45416366806491,6.79313658321324,0.667035867116478,0.425055227403287
HSPA1L,2.44556999008586,5.74974389626747,1.39341226462022,0.254550224308323
C15orf65,2.41503425302661,6.58418576954986,0.622110729855608,0.440808607005468
