,logFC,logCPM,F,PValue
MBD4,0.50603290555388,10.2994746084595,0.0857977687808174,0.771251244668724
FOXP4,0.504577429311806,9.06941874794469,0.0468460122753064,0.829852898997541
PHC2,0.502575768139374,9.79180160074972,0.0518317432918246,0.821179148720277
ARID4A,0.500164135805755,9.8498316904244,0.0707482883565872,0.791750209983995
UHRF2,0.498432185860895,10.7920790629502,0.110641283054992,0.741322068394735
HR,0.490770999442383,8.93177649891865,0.0416487498782066,0.839426775828896
CLOCK,0.490281468022829,9.05871925925361,0.0428535713313274,0.837154174473239
ATR,0.481350421746134,10.6024650897408,0.0802607067187876,0.778548407325765
SRCAP,0.481292803170625,10.6055626243358,0.0959050665378852,0.758564988436633
SP100,0.456065952234123,10.3883746038487,0.0845419598467164,0.772883294547964
UBR5,0.449956892266594,10.4397726132608,0.088713249786767,0.767511728917462
SPEN,0.446788407227969,11.4885954226447,0.133685160801495,0.716756181124529
SP1,0.4415186101394,9.05117654756837,0.0316555840335983,0.859771487528478
WAC,0.426516277867401,11.5823800291742,0.130756639142048,0.719738054012401
FBL,0.424184964250596,10.3116536144974,0.0623589021544545,0.804208691232727
CDC73,0.41389980115058,10.5716250924849,0.0706682388558681,0.791865235154918
ATF2,0.404039221498829,8.83267517290375,0.027472072360154,0.869272610018055
PPP4C,0.398437258556654,11.1496298363308,0.105428295379473,0.747267738276283
NSL1,0.392728674526462,10.1095653830575,0.0475197147534047,0.828653431657626
PSIP1,0.390455987230136,10.6056346074248,0.0630597561030914,0.8031349146825
HDAC1,0.380929179487244,11.1543654864082,0.073936700146335,0.787224248842536
PHF14,0.375598961888484,8.26392391655546,0.0220050315340905,0.882891904514159
PRKAG2,0.375430381286977,10.0802299422242,0.0415116960401826,0.839687454798024
