,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
PSMD6,5.1647264248613,7.32582456391506,5.80723170127738,1.47040629349847,6.80243669720582,1.01462804851359,7.27173519371247,7.15837175879877,6.6659057471559,6.02575711539072,6.51768273163587,7.56075412911317
TMEM45A,7.83685167778179,9.33534079069256,7.99893546870446,3.42498865905305,8.98590549149481,7.22858555875462,7.1418342187934,5.10821919500095,6.36260557420856,6.55799447283117,7.31094057631127,9.70264584934646
ZPLD1,0,0,0,0,0,0,0,2.30460383552026,0,0,0,0
GOLIM4,5.68281252024996,3.95362687354949,5.43172323227173,4.95916672908945,4.70625337322104,2.345262304423,6.20301442434629,4.06705964685785,1.04933488767123,0,5.74403614340001,0
HES1,10.3886726244184,9.64272215600643,9.60581713937946,5.22131580405819,8.71403741682511,6.70125205426377,9.6259641729639,0,10.3660889645409,4.5268546630532,8.52496611989632,8.69063649587695
TNIP2,3.12911856065082,3.83653614959722,5.12572206503694,0,5.21289669392492,5.48788579042308,0,0,3.6741589981651,0,3.8018363395028,0
BLOC1S4,4.04421969541364,7.89320096208812,5.40075694464995,4.91750273187144,6.53589895284861,5.35031674098123,5.67674287097076,0,5.48711958119476,6.02575711539072,5.50791399433957,0
PROM1,7.47782653490421,7.85607879959152,7.89165877024363,8.25137050585252,7.1598720041314,7.88073354974517,6.50891085851178,6.48634672473344,9.32329385011053,9.48321764584764,1.77714742959087,8.00011041325682
SLIT2,1.55446638600676,1.14262491429794,2.89066238575048,0,5.56338130306023,0,4.49147351534777,0,0,0,5.53334293174915,0
RBPJ,5.38136172767844,0,0,6.31848793574148,5.6560797876684,5.1157242819164,4.11906085042092,0,4.61651421755362,6.49525709186477,6.92558106503224,6.00586421333188
LIMCH1,8.615904109001,8.12308380122664,6.95213145175174,8.53925317297781,7.25926274906434,7.24808436611593,7.62583529163242,5.81158530341501,7.39106121296815,8.31177038146071,7.67312528516617,8.40955079530835
SULT1E1,4.04421969541364,0,0,0,0,0,0,0,4.84844583910103,0,0,5.50716547492901
RUFY3,5.9991126120139,6.17515715215473,5.87639362091154,0.914946843824564,6.40845356705916,3.83440432005738,6.31852708319505,6.74669676080935,6.18312041894197,6.11191682555408,4.70508989660351,5.11300169954102
HNRNPD,6.4139731788268,6.19907191178946,5.89872991808014,7.43285021792471,3.84167356133937,1.01462804851359,3.93822812717646,4.73400857767264,7.65112791845681,4.91021818501074,6.6161683229331,7.18302406683614
PPP3CA,4.2043955376972,4.72051355606615,0,0,4.0609652134321,4.42005376997187,6.60305657552674,6.1283668335555,3.25649805108849,0,4.102925739377,0
C4orf3,8.20682927074247,6.85478415994816,7.88047897522325,8.51151680436893,6.39506725193104,6.8490331822766,7.4679866148757,6.69276558979112,8.19472787400233,7.99211334799007,5.80794311123862,8.04938912995216
ANXA5,8.45796509822725,8.00595349672978,8.41772742049211,9.49012919830311,9.40858258972074,8.90249193158416,9.43438047134618,8.99237471050238,9.22357491799415,8.23224942722152,8.71474194066191,7.8720514171627
JADE1,7.24892899552593,7.05151102762926,5.04791102760601,7.93897903052039,4.79046165694279,0,7.67000805628918,6.48634672473344,6.99106725736412,0,5.9278441304767,6.34099463637752
RPS3A,7.40548874956582,7.72220169664403,7.03513282007472,7.05462537460877,7.04457592701263,5.15756868808106,6.92808914934963,7.07650355094488,6.61957985958752,7.2128723321619,7.53518463017606,8.08658614654851
CPE,5.93203211511738,5.65880466411826,6.51951215907168,6.28611349805777,6.22392236155631,6.95961037377531,0,5.18835580983679,5.70983166908658,2.32468250927375,0,0
PRLR,7.62666502610016,8.11682013501439,8.05967010074584,8.53925317297781,6.83254104625445,6.33252518786604,7.54116250802036,5.65116572042152,8.40052207233771,6.42966697339634,7.38962554523738,7.09188365852628
SLC12A2,5.9991126120139,9.15146588937243,8.65271982346501,0,7.58815621231014,5.80994492776663,6.35506359147904,5.33639685262802,7.30585746449687,10.1944984705573,6.99128213970679,8.71798622654634
TGFBI,0,0,0,0,0,0,0,0,6.45344541549344,0,5.53334293174915,0
RBM22,3.12911856065082,5.17100199788564,6.17978535933375,6.76859392723189,4.66223132880189,0,6.73367090153672,4.83704628510831,5.26435412599989,5.81073572330154,6.02067084574826,1.98744606600347
ADAM19,0,6.41865636301118,0,4.87459963534536,5.24309571789113,0,0,5.70664466912252,0,0,0,0
NEURL1B,0,0,0,0,0,0,0,3.15066291965395,0,0,0,0
RNF44,0,1.77215897481878,4.73684483790472,0,5.24309571789113,0,5.07693892356537,5.40508482224501,0,2.00258241746694,4.87384160551323,6.49121693879327
FAM153C,1.55446638600676,0,0,0,0.835544763064257,0,0,0,0,0,0,0
FOXC1,2.95984011779028,0,0,0,0,0,0,0,0,0,0,0
TMEM14C,6.5243580542046,5.07087175272999,6.39933198310265,3.92295835432258,5.27267554389942,4.27551926693385,7.26214768050977,5.65116572042152,7.67397573811161,4.0907027833405,6.10788420941397,6.25024252235624
SOX4,9.66659332945701,10.7388206725658,10.0443826214553,8.71673994386402,9.13829368833189,9.26746629241286,9.302623022955,8.94125177012833,9.07699206870388,9.83948879054661,6.20602468156084,9.56634177771215
HIST1H1E,0,3.70909606671907,2.48102369995585,0,1.74570729082727,3.34815272185581,0,5.40508482224501,6.43572927317408,4.39559589181582,0,0
HSPA1L,0,0,0.938539453487952,0,0,0,0,0,0,6.42966697339634,0,0
HLA-DRB5,3.28060419852085,0,0,0,0,0,0,0,0,0,0,0
SPDEF,8.50872376141007,8.38003454592175,9.02939208235807,8.03464702061256,8.74865685792643,6.89922765968359,10.1315519180184,7.85492190436839,9.00973295846754,8.03133502082034,8.82695911144853,9.02492817275946
APOBEC2,0,0,0,0,0,0,0,0,3.7902409497375,0,3.18453318380997,0
PTK7,8.00403551172313,8.54773319734311,7.41420816056225,8.23450306480524,9.02118772535642,6.52064213073666,7.39089987064968,8.63300222464157,8.90095939608797,8.19818731734981,7.87059832742888,6.62726181496026
HSP90AB1,10.3623747586643,11.3683526106494,10.9717773472579,10.7187214310298,11.5056559829696,9.81534625638053,10.1022974932159,11.2362979554519,9.99931538590761,11.371401605895,10.7827777351319,11.1872038782993
DST,8.6051785634081,6.97046062833222,8.25411623703744,8.0100798218767,7.99984498347186,5.83594949601957,0,7.85492190436839,6.82407317387177,7.9692127293051,7.4034820077799,7.64153197700048
CD24,13.86109210879,14.2222208010991,14.0252881068965,13.3729194184315,14.0919560503663,14.149507543004,14.1381469645948,14.0620418521267,13.5382882324881,15.086173290418,12.9813763023832,13.7828233971547
HEBP2,7.59810045456385,7.778839835178,7.35889271663114,7.27684027222948,6.72964957398355,6.25754367023949,7.4679866148757,8.02824298110293,7.59636564154863,6.92227702007979,7.50978842104403,6.58332368141475
ABRACL,7.92574035071221,8.32132128089748,7.94092265563115,6.89204423584443,8.23964534791498,4.55141773929247,9.14201447122114,7.21686142054278,7.82451605131934,3.5881181615279,8.43675752187455,8.49503587449636
LTV1,7.25808711137107,7.72220169664403,7.62983885936934,6.64639245477478,8.54857779708503,0,7.24277936752473,8.10251160594119,5.1385858085035,6.34324975374072,7.06287867942158,7.52248648505199
ARID1B,6.10441577422414,1.14262491429794,6.61703713995219,7.02550438769696,6.61885257016398,4.19743240191301,6.76115765578469,5.95593871093727,7.0849838845352,7.27020641232127,4.65962666165708,0.991642860253225
EZR,8.64062457817209,9.60294114374798,10.2031206728861,9.79485542888645,10.3261011128639,11.1667280724991,10.1550538413199,10.2298123107116,7.8647921088984,10.6526962338191,7.76722247036845,9.44064189052056
LFNG,0,6.04924902290603,0,0,0,0,0,0,3.6741589981651,0,0,0
COL28A1,0.977188561206484,1.14262491429794,0,2.44028728818443,0,0,0,0,0,0,0,0
TWIST1,0,2.8153946795453,0,0,0,0,0,0,0,0,3.42087475132059,0
SCRN1,6.02079712058997,7.12824921306535,5.00737297580569,6.0558674293545,5.4897266685718,6.07306668862568,6.44255082408601,7.75319881049627,7.55593663788427,6.37844020501838,5.96569450620954,0
SEPT7,7.17349274463907,7.80244879416388,6.9087685313696,9.18679081429241,7.25926274906434,4.42005376997187,4.55566945934016,7.86714742205451,7.98538555475874,7.79784257644168,7.0888371153331,7.8720514171627
RALA,6.27652273709509,6.22259670512194,6.95213145175174,6.62065906993747,7.87039945114336,7.96562957657899,7.55693180471719,8.19270466836916,6.78262744361454,7.19324320718365,7.38264708528343,6.112760892178
SBDS,8.615904109001,8.40080596273444,8.26275280211864,8.41001178304223,8.18624489753027,7.94187902140191,7.1522525638858,8.09213302563285,8.00353785254542,7.89824551454709,8.10488710855653,7.26874732412924
