,logFC,logCPM,PValue
SGMS2,0.649868486867282,5.25836408899937,1
TIMM23,0.647526516900703,6.52321376214155,0.878312826288818
EMC3,0.646118004703731,7.20728960400767,0.756848488376008
FGFR1OP,0.645842074516124,6.26827762907123,0.942852026321303
SNRPF,0.640492063371443,6.61710074430451,0.809712509366867
BCAP29,0.640339509944729,6.68129495727358,0.866323031331371
TMEM104,0.640238335777649,5.30282900140309,1
SPTSSA,0.640100206181975,8.07335695896067,0.659509816478784
INTS10,0.63719428224326,6.43805934146078,0.902767816155384
UBE2C,0.636860285301099,7.49571634576814,0.890388241841541
GINS4,0.63652012577976,5.44143163210907,1
ITGB1,0.635009871525878,7.4693273440357,0.738054019860178
GTF2I,0.634658499139858,8.02102782761539,0.647529579803097
JUN,0.634537809658762,10.4421160783241,0.686378495700001
AP1M2,0.634282172752953,8.41758800687197,0.658018383232831
SRSF1,0.634024976306382,7.56228843668017,0.717954062108625
IER3IP1,0.633522380834654,7.14692541582855,0.750854901252099
SELM,0.632329965518594,6.0527188364835,0.945743471030722
TRIM14,0.63151632205202,6.88662551008641,0.775721776585581
LYSMD3,0.629905336091625,5.90375076021915,1
MOB3A,0.629869736968434,6.91459108229221,0.849258754010373
BTG3,0.62821276706795,7.45387641450643,0.794474027302248
IPO5,0.62799812233063,8.62577133058787,0.620299771596556
ACADM,0.627618066937203,8.17955352311536,0.662904272490267
IFITM2,0.62605343492695,4.54463355229789,1
USP13,0.625702329475695,6.42839236489279,0.925454145700061
NIT1,0.622998372384273,6.31620807789137,0.950441776802489
LIMA1,0.621086285708608,7.3664769173467,0.755240164542215
CD24,0.620637076130846,10.7114685377344,0.609013851031388
C1orf174,0.619854063741532,6.96974112251101,0.884896457583062
PRDX4,0.619358287792061,8.84096851418214,0.628158060846021
NUP98,0.619271715163042,6.17738764940173,0.949072046243306
IER3,0.619116239932372,7.68691994750784,0.820789962631963
TMED3,0.618800100895659,8.01466400554492,0.681982518187003
MALSU1,0.618400810256748,6.53763941619667,0.917919957864316
CKAP4,0.617076232954917,7.43508783035685,0.743434810988371
WDR62,0.616881413689155,6.38030210893807,0.949424097657938
ERLEC1,0.616186662519435,6.37590995312859,0.886425629020764
HN1L,0.609521429542282,7.59220181750369,0.727276678877824
SLC27A1,0.609211668847494,6.61391421334926,0.882920918019518
CACUL1,0.608559989492939,7.00244769906596,0.822348092355319
MINK1,0.607145732561408,5.22171555082276,1
TMF1,0.606913826449361,6.3034599786453,0.924942323878776
TIMM44,0.606319387028372,7.31575313658908,0.76715848813796
ECI2,0.606296861666359,7.36666466825588,0.750789867429964
SPAG1,0.604444922756343,5.68678264296593,1
GLE1,0.604222219149855,6.85566924472495,0.851436042733156
KAZN,0.603979445445115,6.97868152519074,0.825214943208465
SLC27A5,0.603643734095309,5.02323781883251,1
ZDHHC6,0.603383754618622,6.55951585284025,0.889752724506808
PLEKHF2,0.602509638509846,7.27170506441276,0.807817321234657
PPAPDC1B,0.602495619956236,6.89325408159091,0.851616103183481
ACSF3,0.601272709831897,5.72542253202066,1
HERPUD1,0.601270441609104,8.44129954488908,0.77033394919095
PACRGL,0.600514199093959,5.07520815383743,1
PDHA1,0.598850192777233,8.78365947641945,0.630339968065268
LINC00476,0.598170958871907,5.40423042314764,1
LOC284454,0.5980583747843,5.79787311087704,1
IL6ST,0.596994878711371,6.13397292941727,0.970946753260032
COQ2,0.596509781337736,5.40468938617966,1
LMF2,0.595247527502938,6.42645108778325,0.91999849887596
RUSC1,0.593672242219102,8.43906987565143,0.67048148427353
SDC4,0.591879966484381,11.2494401692268,0.645098886842935
MMS22L,0.590890800622538,6.16882099873483,1
ELP3,0.590782489826652,5.99931212652091,1
ZNF329,0.590742345220739,6.37608833561286,0.960415660283544
LDLRAP1,0.590605544273017,7.19547665941203,0.862785267149739
NSDHL,0.5901131434564,6.31094938283091,0.998657020913669
ADSS,0.589558386753474,6.57539283404852,0.892856355412648
SMC4,0.589464939276944,8.83263350325503,0.711676809454778
ZNF701,0.588637633050998,5.66975312739355,1
ADD1,0.587843565592475,6.44535654331869,0.981994471797354
C9orf41,0.58719991997772,6.04078216295027,0.969049591246492
SRP19,0.586545393274565,7.94510309610329,0.70041293357094
NAT9,0.586330982213854,4.49478858424988,1
HAT1,0.584649417553676,7.42793704917993,0.805442347379682
