,mean,total,tech,bio,p.value,FDR,per.block.Br11.mean,per.block.Br11.total,per.block.Br11.tech,per.block.Br11.bio,per.block.Br11.p.value,per.block.Br11.FDR,per.block.Br16.mean,per.block.Br16.total,per.block.Br16.tech,per.block.Br16.bio,per.block.Br16.p.value,per.block.Br16.FDR,per.block.Br23.mean,per.block.Br23.total,per.block.Br23.tech,per.block.Br23.bio,per.block.Br23.p.value,per.block.Br23.FDR,per.block.Br37.mean,per.block.Br37.total,per.block.Br37.tech,per.block.Br37.bio,per.block.Br37.p.value,per.block.Br37.FDR,per.block.Br38.mean,per.block.Br38.total,per.block.Br38.tech,per.block.Br38.bio,per.block.Br38.p.value,per.block.Br38.FDR,per.block.Br39.mean,per.block.Br39.total,per.block.Br39.tech,per.block.Br39.bio,per.block.Br39.p.value,per.block.Br39.FDR,per.block.Br44.mean,per.block.Br44.total,per.block.Br44.tech,per.block.Br44.bio,per.block.Br44.p.value,per.block.Br44.FDR,per.block.Br45.mean,per.block.Br45.total,per.block.Br45.tech,per.block.Br45.bio,per.block.Br45.p.value,per.block.Br45.FDR,per.block.Br53.mean,per.block.Br53.total,per.block.Br53.tech,per.block.Br53.bio,per.block.Br53.p.value,per.block.Br53.FDR,per.block.Br57.mean,per.block.Br57.total,per.block.Br57.tech,per.block.Br57.bio,per.block.Br57.p.value,per.block.Br57.FDR,per.block.Br61.mean,per.block.Br61.total,per.block.Br61.tech,per.block.Br61.bio,per.block.Br61.p.value,per.block.Br61.FDR,per.block.Br7.mean,per.block.Br7.total,per.block.Br7.tech,per.block.Br7.bio,per.block.Br7.p.value,per.block.Br7.FDR
AP1M2,2.12461019042803,0.460339266502136,0.300178800016371,0.160160466485765,0,0,2.39090177062134,1.5126022092066,0.123561963019851,1.38904024618675,0,0,2.57299066266826,0.125812400700046,0.034018474324195,0.091793926375851,1.1291608329321e-17,2.05441372195986e-16,3.15979025751599,0.398673133037049,0.0212513276161381,0.377421805420911,0,0,2.91396321100415,0.0216743294820339,0.0319600586418627,-0.0102857291598288,0.99641151908675,1,0,0,0,0,NA,NA,1.79754570206649,2.4299497853056,2.37443359687947,0.055516188426131,0.481101134330975,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.94425631695619,NA,NA,NA,NA,NA,2.97776648514913,0.0444049944794141,0.225780839058463,-0.181375844579049,0.999752465779636,0.999989875876421,2.82361476092409,0.0222811094044016,0.168352651039634,-0.146071541635232,0.999993997179048,0.999999728243791,2.60952905433083,0.0479947034062068,0.0224290895840969,0.0255656138221099,5.28966388941038e-05,0.000477905574573259
SPINT1,2.45491622010948,0.19162792820978,0.0316707070997483,0.159957221110031,0,0,2.3425322395149,1.45686022472698,0.15533104101286,1.30152918371412,6.91558494156535e-287,1.00242733648171e-285,2.93949014699778,0.0739896479822368,0.0290278693057654,0.0449617786764714,5.65022471893902e-07,4.23075255975614e-06,3.39054641116047,0.241980422060018,0.0135654010807229,0.228415020979295,0,0,3.27632780770845,0.0157851270158278,0.0195713317346822,-0.00378620471885438,0.946964126211046,1,0,0,0,0,NA,NA,3.20894871459993,0.00500424767977441,0.006398218398083,-0.00139397071830858,0.670608494359057,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,3.33061491639078,NA,NA,NA,NA,NA,3.42521316904788,0.0233850352588109,0.0390501291464476,-0.0156650938876367,0.959026010122933,0.999989875876421,3.26497682943703,0.0153647763679272,0.0339752257477232,-0.018610449379796,0.997141530802812,0.999999728243791,2.70112688262839,0.083909801006226,0.0197878545711993,0.0641219464350267,1.50163165378239e-28,5.4013022413217e-27
VIPAS39,0.675976438821207,0.926266949775719,0.766739246154503,0.159527703621216,0.0126420603713512,0.0398894990650398,1.77352647255542,2.07005808295701,1.16024287205371,0.909815210903291,0.000355017037828101,0.0013239039815111,1.5878817563827,0.997533849474599,1.04212866561752,-0.0445948161429199,0.55348667670649,0.933476125269341,0.856296885583336,1.42753572495101,1.41730700094558,0.0102287240054275,0.48801138258135,0.941334657282152,0.715859596093449,1.02490992263815,0.991570434601011,0.0333394880371419,0.389401162499799,0.876846410660511,0,0,0,0,NA,NA,0.800118455048175,1.92056862632604,1.52417351102247,0.396395115303566,0.299049657898817,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.146777343203585,0.280066650212737,0.311983914539343,-0.0319172643266057,0.671339350034724,0.999989875876421,0.879303879345412,1.54199664119765,1.2199860627654,0.322010578432254,0.0914854832735149,0.999999728243791,0,0,0,0,NA,NA
CTSH,1.66343755489379,1.05478468728532,0.895364393283746,0.159420294001575,7.02790322949414e-103,4.45609115216094e-102,2.18741113641311,1.55064869561287,0.276202353394791,1.27444634221808,1.3088289948404e-88,1.04394693636079e-87,2.68851840950725,0.138254494784736,0.0315031071770679,0.106751387607668,8.83289139334549e-27,2.82984194421984e-25,1.549448481937,2.035766107158,2.03605767817403,-0.000291571016029835,0.500237920137674,0.954266179030959,1.23390977664239,3.04506667378734,3.05623040667256,-0.0111637328852225,0.512171713146364,0.876846410660511,0,0,0,0,NA,NA,1.62687568915066,2.24394836041242,2.08097501863437,0.162973341778049,0.436938024283963,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.8216450712042,NA,NA,NA,NA,NA,2.04135059008088,1.46240720402256,1.29426953185727,0.168137672165293,0.286609633015959,0.999989875876421,2.84875459933986,0.0643935226909099,0.150022298012235,-0.085628775321325,0.998009552266487,0.999999728243791,2.45810686586673,0.00736181438438202,0.0283835389151415,-0.0210217245307595,0.994116953598822,0.999662782356121
ACBD6,1.98344675041548,0.414676531476845,0.255311556209154,0.159364975267691,3.84766267777875e-67,2.19644853325924e-66,2.28969416337621,0.94873927409602,0.189790869203664,0.758948404892356,4.2816125658293e-67,3.05901940425956e-66,2.61020614615772,0.0464167311678307,0.0329242594508971,0.0134924717169336,0.0989042063737101,0.299297384641444,2.60518592575028,0.301510674309978,0.279060389129446,0.0224502851805319,0.368799232496642,0.806030210180123,2.73956862081597,0.0565995014272428,0.0426530194878984,0.0139464819393444,0.00315237460828471,0.0176803093901849,0,0,0,0,NA,NA,2.75997657303354,0.0217328017716686,0.0367511517702434,-0.0150183499985748,0.796245476902882,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.71186015432961,NA,NA,NA,NA,NA,2.48897461506181,0.673316759973207,0.941906482161587,-0.26858972218838,0.891863504644574,0.999989875876421,2.70196193913632,0.0561260665147952,0.2618319287418,-0.205705862227005,0.999963104806551,0.999999728243791,1.63889952082291,2.04232350550771,0.768197462146001,1.2741260433617,8.43791153252382e-09,1.08088309614707e-07
RASEF,2.20526176710812,0.245123310168045,0.0861140420277072,0.159009268140338,6.12231727238405e-286,5.73108746271047e-285,2.09210481298212,1.90750781478153,0.390438359295249,1.51706945548628,1.82166197449376e-63,1.27284144915381e-62,2.58867357640983,0.0672801416204635,0.0335064629754671,0.0337736786449964,0.000768527284942533,0.00413769372839701,2.97960136570848,0.303406085008982,0.034879233178709,0.268526851830273,7.52076727218149e-226,8.75750206934006e-225,2.97688069397557,0.0249080794079377,0.0287079674072291,-0.00379988799929139,0.865581028752088,1,0,0,0,0,NA,NA,2.81425450997562,0.00706388521085408,0.0286152574177059,-0.0215513722068518,0.936561265206844,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.76423339341377,NA,NA,NA,NA,NA,3.00583714307383,0.0440909349067129,0.206653640699997,-0.162562705793284,0.999676453239217,0.999989875876421,2.90047457084005,0.0390275941375741,0.11839070300171,-0.0793631088641363,0.999640265763221,0.999999728243791,2.69479099811572,0.0579485666064021,0.0199487963010048,0.0379997703053973,4.61800837712393e-11,6.87953352708501e-10
SLC25A12,1.23331457433085,1.0286326221482,0.869858481812531,0.158774140335666,1.46809560046063e-16,6.24809721398227e-16,1.2349655738606,2.08778790827947,1.74586926414148,0.34191864413799,0.198894983104199,0.462350326953863,0.874968432393014,1.45526173765879,1.09032521698374,0.364936520675049,0.146441226442489,0.397448304346088,2.28371219104201,1.89748656222152,1.55507882346564,0.342407738755883,0.17957756177462,0.500692410587602,2.33815292263745,0.0213736290518734,0.170661504330205,-0.149287875278331,0.999999999999864,1,0,0,0,0,NA,NA,0.672683716335463,1.35751014666867,1.26435047322996,0.0931596734387115,0.440640922857886,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1.05244541187539,1.64239480723672,1.49194029047385,0.150454516762872,0.330951784464946,0.999989875876421,1.81227927829807,1.40976486899033,1.27061888604559,0.139145982944745,0.290301987391428,0.999999728243791,2.06393821686648,0.414746561374595,0.109740359454857,0.305006201919738,1.64172865122078e-21,4.56799100617754e-20
TSR2,1.68799035501198,0.853473953552386,0.694740954801254,0.158732998751132,7.72441747562804e-152,5.61022736456479e-151,2.50740091086825,0.333704710228612,0.0712802961386952,0.262424414089917,3.40110009893617e-57,2.28976184554356e-56,2.44385201369296,0.0497792582809755,0.0400009656943492,0.00977829258662623,0.221185173014501,0.535464364406598,1.74742247425976,2.68650444949278,1.99611203349084,0.690392416001938,0.0748795348040815,0.248113225881271,2.28740403163979,0.737003189823934,0.207693145627987,0.529310044195947,7.04109161959868e-101,1.40577773756979e-99,0,0,0,0,NA,NA,1.45740963466646,1.85051912877625,1.90926301433374,-0.058743885557492,0.52486303484078,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.65073882204172,NA,NA,NA,NA,NA,2.66767762083476,0.107677522520358,0.817943844399929,-0.71026632187957,0.999916855550224,0.999989875876421,2.14435074634313,0.73821339709534,1.09282817358196,-0.354614776486625,0.94919867145566,0.999999728243791,1.62438611781463,2.03133787930561,0.812288074745032,1.21904980456058,1.65847117087325e-07,1.90804934183088e-06
LZTS3,0.482550809895045,0.92973355453002,0.771037551506333,0.158696003023687,0.00939931928150086,0.0300925041123962,0.205905801144209,0.466369188393226,0.395814088195147,0.0705551001980786,0.220761717947423,0.498201032643323,0.41753206863936,0.871665141711317,0.568826510654967,0.30283863105635,0.0471578172130097,0.170078951476985,1.04821183974871,2.41910766072558,1.49510639942473,0.924001261300859,0.00503006129129153,0.0233112717421221,0.97127295006031,1.88674228703771,1.8755982606677,0.0111440263700175,0.480206628582776,0.876846410660511,0,0,0,0,NA,NA,0.699092547408397,1.46619116952589,1.32525417426471,0.140936995261179,0.414668029865165,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.997053228671019,1.50417901248079,1.45623306580876,0.0479459466720318,0.443236388733529,0.999989875876421,0.198851168155341,0.434959657844182,0.320168913485292,0.114790744358889,0.0352357940797505,0.706520741827268,0.287588495123099,0.248121427581507,0.273374102562045,-0.0252526749805382,0.623311173839678,0.999662782356121
MAP1A,0.263105311063728,0.44623874783774,0.287565809771615,0.158672938066125,0.000813722398164654,0.00279803146918575,0.590063652249268,1.80481872813467,1.18261374918925,0.62220497894542,0.0115553899418857,0.0385534865453177,0.330520300587111,0.546218345500972,0.41696998535715,0.129248360143822,0.165005350406783,0.43388511523834,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.137694873178369,0.246478415294892,0.293167517315185,-0.0466891020202931,0.75508423017291,0.999989875876421,0,0,0,0,NA,NA,1.57277428462253,1.86487198944686,0.982906845854566,0.881965143592297,0.00113673806797609,0.00852081990534151
ZNF222,0.41048499358229,0.742914112761042,0.584264911728209,0.158649201032833,0.000196260808582911,0.000694687743150994,0,0,0,0,NA,NA,1.50373105838569,2.01400649879142,1.07767218033807,0.936334318453352,0.00316300468577371,0.0155852489243397,0.979185738183388,1.79971747708024,1.46291854283486,0.33679893424538,0.168835635108562,0.478373673754405,1.06697439572124,2.27686872224941,2.27215607838135,0.00471264386805847,0.493088051550321,0.876846410660511,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.54241183285967,NA,NA,NA,NA,NA,0.311973933832942,0.689090634296885,0.637699143947954,0.0513914903489303,0.363374954441816,0.999989875876421,0.24298480969964,0.649457795192474,0.392203171779865,0.257254623412609,0.000467711484115684,0.0447612022521718,0,0,0,0,NA,NA
PAWR,2.1090540387028,0.300231373262242,0.141691339087561,0.158540034174681,0,0,2.22890600163271,1.31226834798797,0.237298214864578,1.07497013312339,1.73466838476323e-85,1.36732684446043e-84,2.00802064088562,0.441210696888521,0.298420329293864,0.142790367594657,0.0663341398751689,0.221183450524422,3.05105816987508,0.310392410037832,0.0274288042958028,0.282963605742029,0,0,3.08831569789383,0.000799757885896891,0.0234590986765293,-0.0226593407906324,1,1,0,0,0,0,NA,NA,3.05162199360768,0.0479637206700442,0.0115935344559212,0.0363701862141231,1.0183188895117e-10,5.44858246580621e-09,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.62095712903582,NA,NA,NA,NA,NA,2.76726804285075,0.073207717195749,0.548481170546914,-0.475273453351165,0.999914175927255,0.999989875876421,2.84227199961662,0.00822182017772078,0.154547061831098,-0.146325241653377,0.999999109489998,0.999999728243791,2.05307784066573,0.808249261778688,0.115685176910904,0.692564084867785,1.8128775324875e-92,3.12853775522196e-90
FGR,0.563504828936618,0.648277606442882,0.48998170266887,0.158295903774012,0.0402997978234208,0.118229981361376,0.817813294927026,2.21342172932239,1.48643007496957,0.726991654352826,0.0173574069499978,0.0562615107911593,0.954413014842267,1.71035688956551,1.14211461261172,0.568242276953787,0.0589650464741773,0.203119925285357,0.983184232593189,1.82829128373656,1.46387943850183,0.364411845234723,0.14993730913776,0.438445613214239,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,4.35302302865608,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.391685775597335,0.709133063924089,0.780589083635766,-0.0714560197116764,0.654295422713002,0.999989875876421,0,0,0,0,NA,NA,2.48795197140636,0.0215730978802819,0.0268038169698171,-0.00523071908953519,0.746575271098845,0.999662782356121
CYP4X1,0.688988221628993,0.798448668925057,0.640197436648296,0.158251232276761,1.44099959957198e-91,8.8439599800366e-91,1.37958085061402,2.00577023492859,1.74393993564348,0.261830299285103,0.258417983924741,0.558631179393875,0.318404371243117,0.204598539027659,0.396760095504577,-0.192161556476919,0.935997102921089,0.99913521707492,1.13823490944192,2.65665712891953,1.64069731721929,1.01595981170024,0.00495743954256366,0.0230194410427088,0,0,0,0,NA,NA,0,0,0,0,NA,NA,1.6643462308719,2.14886433219078,2.13985440003915,0.00900993215162949,0.496595364020397,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.197930060593857,0.50929201552694,0.416443131344972,0.0928488841819683,0.166823878027358,0.999989875876421,0,0,0,0,NA,NA,2.19138579352512,0.459304438657085,0.0642794867314967,0.395024951925588,2.55459161358238e-97,4.78487470646485e-95
BMP7,0.57862141922264,1.03330717865329,0.875084067567371,0.158223111085924,0.0052134878240675,0.0171182044701148,1.75979388891464,2.04573078455544,1.21923651724525,0.826494267310184,0.00171235161610474,0.00616814829457083,0.650708861603122,0.988725083495193,0.943009303052261,0.045715780442932,0.439457164054032,0.831069940913117,0.537131529587962,1.44255140038752,1.28453923296395,0.158012167423567,0.304226438619434,0.71572983118243,1.1148492354096,2.48577763538676,2.48432105062128,0.00145658476547794,0.498046011216654,0.876846410660511,0,0,0,0,NA,NA,0.993486060389067,1.79394177594284,1.72014931097369,0.0737924649691497,0.465355239591674,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.730244616322012,1.5763451067652,1.09958526081727,0.47675984594793,0.0143527004092756,0.434146058772674,0,0,0,0,NA,NA
IGSF6,0.788881439572381,2.5844276893003,2.42621392479117,0.15821376450913,0.00709890223307814,0.0230625487591589,0.759616693967334,2.03581729671909,1.42070595554145,0.615111341177644,0.0307870979791081,0.0949181442111614,1.10812962719683,1.71076868142698,1.18593774413742,0.524830937289561,0.0821562877590593,0.260022565572454,0.292597723961799,0.428067140338127,0.798490724204773,-0.370423583866647,0.97331709540195,0.99998241641373,0.831976723203785,1.38437053590581,1.3610292968624,0.0233412390434169,0.443040184979498,0.876846410660511,2.99045366805223,17.8856262815341,17.8851205840487,0.00050569748539786,0.497159561602518,0.709554105960966,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.156076324425577,0.149257418468644,0.331179497312067,-0.181922078843423,0.991389591307295,0.999989875876421,0.179490672929081,0.354385918353878,0.288674282121988,0.0657116362318901,0.125390797015266,0.999999728243791,1.57047296198717,1.89598362025642,0.991001163682966,0.904982456573458,0.00094806391004115,0.00723939836114361
ZNF572,0.1626495086148,0.408782616933122,0.250674738908542,0.15810787802458,0.000431704646392242,0.00150593894639515,0,0,0,0,NA,NA,0.919346373952652,1.58752966353354,1.12091275561499,0.466616907918548,0.0954056067486358,0.290608848365677,0.707148712195347,2.50029650579769,1.38583463347043,1.11446187232725,0.000405456389420095,0.00215145954356358,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
CHKA,1.95417089634271,0.484151405413794,0.326280180071465,0.157871225342329,3.13064719237067e-191,2.46703445698957e-190,2.3879401114805,0.983077532603027,0.125304887250326,0.857772645352701,2.75215284726357e-192,3.19143878249987e-191,2.47266151817326,0.101911010672538,0.0375802636543389,0.0643307470181989,3.73548913917369e-08,3.13274777212337e-07,1.75243294195438,2.65819544390538,1.99355212325399,0.664643320651388,0.0825011520147826,0.269533027519714,2.74009942233625,0.0044587017980511,0.0426158739040924,-0.0381571721060413,0.999999999999963,1,0,0,0,0,NA,NA,2.43328314422043,0.775326058263347,0.32363952598626,0.451686532277087,0.00233605233900834,0.0464556607500691,4.88026722979058,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.57760970831274,NA,NA,NA,NA,NA,2.85267052312883,0.090624231870228,0.357395874646834,-0.266771642776606,0.999395397447371,0.999989875876421,2.62836687180612,0.1378978000459,0.334670961233299,-0.196773161187399,0.998493363615914,0.999999728243791,2.27425443032729,0.0900232749794644,0.048042290785502,0.0419809841939625,0.00147864845782355,0.010887134066976
PLXND1,1.07631168771059,1.10152102015745,0.943811009464831,0.157710010692622,1.77826250744758e-73,1.03768989726555e-72,1.79299022322245,2.11529922754772,1.08077973714342,1.0345194904043,1.79199499275668e-05,7.01367144503858e-05,2.59812884897991,0.231262783923701,0.033231096453135,0.198031687470566,1.48925473055413e-78,3.09516774833501e-76,0.370852673079386,0.687658525650629,1.01202943351226,-0.324370907861635,0.909028813360032,0.99998241641373,1.23090335995245,3.03024616308446,3.04088734063309,-0.0106411775486324,0.511660663559487,0.876846410660511,0,0,0,0,NA,NA,0.743613044276592,1.6588810788549,1.42279487367098,0.236086205183923,0.368313552975871,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.64751173433779,NA,NA,NA,NA,NA,0.305792879819937,0.595368955063082,0.626162528336182,-0.0307935732731,0.584433301666446,0.999989875876421,2.1940292262153,0.944245849056757,1.0632688239238,-0.119022974867039,0.713882747826353,0.999999728243791,1.52680662155993,1.75224761839328,1.15895626097544,0.593291357417837,0.0408267255075169,0.222203287409622
LDLRAD3,1.69973387812874,0.563228660932496,0.405762268007886,0.157466392924611,4.14560366915517e-60,2.29259241964049e-59,0.549719928204016,0.920862099643456,1.12257360620068,-0.201711506557223,0.781070181648506,0.987036938524177,0,0,0,0,NA,NA,2.81144181421617,0.466079306351297,0.0928963467059724,0.373182959645325,3.97701629443823e-63,3.15843952218122e-62,2.84958004032841,0.0138041440757801,0.0355808618530897,-0.0217767177773096,0.999999841319017,1,0,0,0,0,NA,NA,0.288687787601618,0.250021916130951,0.240074507689163,0.00994740844178801,0.466534888444105,0.978653450279076,0,NA,NA,NA,NA,NA,3.12213120337684,3.34748739946319,0.714350740296037,2.63313665916715,8.79630665670522e-09,1.30945573332781e-07,2.64000571740502,NA,NA,NA,NA,NA,2.68219201852745,0.23161394788021,0.801303438170877,-0.569689490290668,0.9989748848073,0.999989875876421,2.26382095192167,0.372194622334233,1.02075747034394,-0.648562848009706,0.999326080499976,0.999999728243791,2.42976503711119,0.0302231734458458,0.0300857088190993,0.000137464626746513,0.493800395740271,0.965289586123815
PTGER3,0.189333306925658,0.443775107213015,0.286349545946846,0.157425561266169,0.000327255204712943,0.00114792341361926,0.245911811914825,0.665198811631552,0.479752415038905,0.185446396592648,0.0475640665149123,0.140364431199798,0,0,0,0,NA,NA,0.994134795032514,2.61485445633314,1.46634111849483,1.14851333783831,0.000553380813676645,0.00290834844822859,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.36861473729939,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.459413210432091,1.0449372907852,0.748559267436663,0.296378023348534,0.0228824356583109,0.568725933302665,0.193873251877146,0.112760513380257,0.168842658498066,-0.0560821451178086,0.870709625133431,0.999662782356121
SLC19A1,1.04580229574314,0.795600009652624,0.63824904138777,0.157350968264854,3.48533132861517e-11,1.3913337859746e-10,1.96863693203235,1.69455361066209,0.602775698124165,1.09177791253792,2.63633347331997e-15,1.22852324915915e-14,2.13796634692334,0.112998026912214,0.174593816116677,-0.0615957892044633,0.866213574920171,0.99913521707492,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,1.02029358442989,1.91859999058598,1.73765506712004,0.180944923465942,0.416419184870213,0.978653450279076,4.40826737498289,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.87825897066039,NA,NA,NA,NA,NA,1.43651063499096,1.93123041210214,1.64188496593477,0.28934544616737,0.222384939299599,0.999989875876421,2.43312970416635,0.689137447520244,0.856953325305589,-0.167815877785345,0.8384225537716,0.999999728243791,1.46148575488847,1.60948060874358,1.36862754127646,0.240853067467115,0.274733219027528,0.934056861052216
