,logFC,logCPM,PValue
PIGR,2.64183993203478,10.3447796865652,0.213973084373413
ZDHHC7,2.63772692261575,7.99775913749769,0.298185699390301
BEX2,2.63195334576175,7.63326321242652,0.332678441325084
ZNF350,2.62652644787147,4.36440007020156,0.695425261378509
RBMS1,2.61465954426002,5.89830566535307,0.578577082215075
GBP2,2.61277465264349,8.20364257142555,0.288777204549297
NFKBIZ,2.56797312568777,10.2515922465033,0.226647756032901
SYNE4,2.56761926718265,6.55822518793138,0.509759411613377
STXBP1,2.56477585034509,7.0612220472019,0.41908015832587
COPS7B,2.56225177321428,5.3198986488895,0.642578222593628
MYD88,2.5604137082598,8.33888661921222,0.289187471153753
GAB2,2.55697368370024,6.22072879020403,0.55286243014515
LAMB3,2.53793511579848,6.26197214573569,0.552923081681382
GLRX,2.53683995569844,7.02054093290023,0.430552737772321
PGM2,2.53433906411018,7.46390652068414,0.366519961916401
USP30,2.53368780884474,6.09644487088151,0.571005448511558
DEFB1,2.53246175200319,7.50303816943156,0.362942050918765
PAPSS1,2.53110113667808,7.65313381232096,0.345580673152241
GBP1,2.52939634388264,7.56844604416276,0.356105289308922
EXTL3,2.52384802934509,7.19670488880081,0.400634389773748
LPIN3,2.51983877425743,7.30711918260396,0.387531447454188
SOCS3,2.51383284581907,7.18886361572787,0.403497915232846
ENDOD1,2.51380103175577,8.02027229538392,0.316673411341462
TEX2,2.51332539053089,7.00304960683835,0.437703462070657
NAMPT,2.50857170820826,9.62297703627281,0.246555584825048
HDAC8,2.49471776933049,6.80007869686592,0.480949191923345
LINC00925,2.49343927404114,7.71386167427448,0.345899847793417
MICAL1,2.48670792488626,7.12815377834727,0.419314488912502
TCTA,2.48146968838946,7.41146430562118,0.38261616879035
CCDC160,2.47228063011844,4.4958011167215,0.696835452292857
CCL15-CCL14,2.46627688790623,4.5049793894751,0.694393635509403
CCL15,2.46627688790623,4.5049793894751,0.694393635509403
THBS1,2.46438888398209,7.8526282851844,0.338746907384789
CHD1L,2.45579005275695,8.04845338401578,0.322483873752105
PDE8B,2.45293991888716,7.82351184969305,0.342664301639735
ERRFI1,2.4519667151408,7.3990846516371,0.387303162841645
BAI2,2.43612574075069,5.54926486768452,0.631850642467491
ATP13A2,2.43334639223291,7.34502955691963,0.398039865930488
C12orf75,2.43082312844423,5.46638179565166,0.636854621769482
ZNF783,2.42997605739571,6.41565484079292,0.549902052245861
TMEM55A,2.42771955269424,4.84166127323151,0.675922387644775
SLC43A2,2.41900451246359,5.93563480247058,0.597020170018302
TEX261,2.40694373193148,7.71597514392184,0.360350604608239
PRKAR2B,2.39549476259998,8.12338767159499,0.329164473976642
DYNLT3,2.3854874807556,6.49533665762793,0.542245754545186
C10orf88,2.37099855099237,5.95666303562408,0.598090501621157
PARP6,2.36614435513341,7.57152634590398,0.382816433747711
ZNF117,2.36029665838675,5.18405941120617,0.66791507341304
PREP,2.33196771013208,6.97951368625905,0.468426343719916
PRKAA2,2.32983059183984,4.69040478260289,0.689088474082981
GLIPR1,2.32699006653713,7.69270142199682,0.375735705460116
CRISPLD2,2.32435592345174,6.40270006798914,0.56372302294637
ZNF248,2.3166053931207,5.68901959835263,0.630061478710983
COL9A2,2.3086760161061,8.53816757794627,0.320273944973232
ZNF239,2.29842251473926,5.99334871730303,0.600370529302945
C12orf66,2.28016806641914,6.54686659306983,0.546830350640891
RBM5,2.27852562580562,7.97112483086294,0.361417213747249
NFKBIL1,2.27459879802072,5.96457225664179,0.606538437243386
TBL1X,2.26612307953961,7.74171052245326,0.382376667391693
ZNF674-AS1,2.24614993472677,5.87032569682821,0.617752909481889
SLC30A7,2.24354161211712,7.13242811624191,0.456145662701931
PHYKPL,2.24071983491698,7.33346974782827,0.430418501883545
CTSS,2.2389791322597,10.3628177221094,0.28230871706085
HIST1H2AC,2.23792362173207,7.3966332804868,0.424009407187941
HIST1H2BC,2.233729674981,6.36498671891033,0.578145119629358
STK17B,2.23079414662629,8.62205695316544,0.330071209676093
ZC3H14,2.21777791212032,6.97903441268889,0.486789831405632
ABHD16A,2.21651194646716,8.34931388473359,0.347990394428502
IL11RA,2.21524318632184,5.88566857271119,0.619148822394076
C9orf152,2.21257443397779,6.7775413456434,0.521172035842138
PCIF1,2.20911660070868,4.86514090083031,0.693775771056678
RNF24,2.20505887523188,8.1542527987798,0.36071926609979
DKFZP586I1420,2.20366877153533,6.08119910169782,0.604536192548233
TMEM37,2.20028405158842,5.18704474379635,0.678807358622104
TRIM4,2.19778055774411,7.15242792774067,0.461391287879569
ARL6IP6,2.19557517874596,5.85894789755808,0.625204150131654
HCP5,2.19081147616654,7.21892811259918,0.449512838647881
SH3BGRL3,2.18427176032865,10.5336744070525,0.290283931567246
MMS19,2.17728813248989,7.33633614959853,0.43868322236824
OSGEP,2.17695620612049,7.36370559176027,0.438067919921926
KRT23,2.16840927981707,6.28837066241357,0.592657027188758
SPAG9,2.15670784490563,7.53823414375015,0.422059984976879
BCDIN3D,2.15530476461032,4.68073163661481,0.705233723430423
C12orf29,2.15518065695348,5.99108762038245,0.615643099602444
PPP1R15A,2.15203832278366,10.5733441785608,0.296025804036864
GSTK1,2.14953783333189,8.99263263859364,0.328388251724605
C1orf210,2.14763974654184,5.81345574154186,0.634178624948505
ZKSCAN5,2.13716272437416,5.20145486935715,0.677775958744459
CKB,2.1264678882509,6.43546655134718,0.582423546455125
GLTPD1,2.1087801360778,5.41591577245227,0.668581626548855
CD109,2.10055193361093,5.80382736084887,0.637641261868629
ZSWIM5,2.09763146448449,6.12579391524454,0.612631069491525
VAMP3,2.0955089044532,7.81488866778591,0.407109662755468
HLA-E,2.07827122660805,11.1852950950574,0.302234419991743
NT5DC3,2.07668696015485,5.2157216024137,0.681340877704307
MBOAT7,2.06989859358737,8.0830003665035,0.390852649691952
HIST2H2BE,2.06606540541813,7.67604720415164,0.424486224918389
LOC100996506,2.05791138583485,5.09176899544667,0.691587886897173
SLC35E3,2.05485455968231,7.05594124461161,0.499285025406465
