,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
AFG3L2,0,0,1.57560587792623,3.96262623078258,11.8177070056326,0,0.0190173482071556,0,12.9142402003871,9.53589212957163,0,0.0260077982101182,0.0652441973837394,0,0.0276654078095286,0.015443157131528,0,23.5492421598893,13.179953723764,2.56322634296317,0.0309735273667581,0.00753585904153863,0.00859545576339488,0
AGAP11,0,0,24.3529983508643,0.322255189956507,0,0,1.1659515717262,0,0,0.173820282475779,0,0,0,0,0,0,0,0.0250829815707933,0,0,0,74.4076568672769,0,0
AGAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68299876242572,0,0,0,0,0
AGAP3,0,0,0.305434603969395,0.200064907931091,0,0.00389391631333807,0.462201713042228,0,0.158538230649511,0,4.32623565094231,0,0,0,0,0,0.00521783591689495,97.3723000940942,8.96820295445805,0.00372117991518039,0.00637955303237428,0.099337293979042,0,0
AGGF1,0,0,0.0155455310195322,3.8212481825506,0,0,0,0,0,0,0.057912973437641,0,0,0,0,0,0,0.0057641434735539,0.725654305413582,0,0,0,0,0
AGK,0,0,0,0,1.7271275992691,0.0106921691207036,0.150576356754033,0,1.71711371282865,0,0,0,0,0,0,0,0,26.6078712495498,0.0524318154597967,0.137941086564376,0,0,0,0
AGPAT3,0,0,1.33936559834612,1.38060918785454,0.866056701531444,0,1.87591347376806,0.538356136464671,4.72435782486682,3.60987113392124,4.12681478253268,0.0102618679647553,0.0396051234982099,0,0,0.00457004197824756,1.46811997664365,15.7106307761753,5.56619564709066,0,0.00611059509291234,0.933652469009467,0,0
AGPAT5,0,0,0,0,0.377725778114304,0,0.0173703604450558,0.00352048454458727,0.898356314636226,8.96381955643734,0,0.00791846869449524,0,0,0,0.00352642759208853,0,0,0.677430839285486,25.225565631132,0,0,0,0
AGPS,0,0,0,0.250757651099426,3.42386870652094,0,0,0,0,0,0,0,0.00278086698111778,0,0,0,0,0,0.149825100538777,0.0200213221569352,32.9277792098874,4.6870629988889,0,0
AGR2,71.0664869143687,0.583009357575421,561.041328680626,590.539921216695,236.760940925975,0.00548274867962082,4.21361282701081,0.304035141962834,464.955977750133,29.6866085469874,36.9743703663472,1.15651554396394,8.70966469487202,0.0133078331014883,0.064185713577794,0.00447865285054519,0.0146937328292551,0.498321019193912,242.727490242468,0.209581230050595,277.283826195656,432.687322775234,0.109681377561481,0.0215646374494965
AGTPBP1,0.00128992729718836,0,0,0,0,0.0011673383065281,0.00234849512375593,0,0,0,0,0,0.130154005965013,0,0,0.451031568219195,0,0,0,0,0,0,0,0
AGXT,0,0.122230919280115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHCTF1,0,0,3.21708310165741,0,0.711303907333342,0,0.232396808313659,0,0,0.799801066048443,0.00374058970239928,0.00450811172492959,0,0,0,0.889389839556367,4.13979139800111,0.00223383063660625,1.77569947554274,0,0.012079925863079,22.4347170170968,1.74095966772263,0.00483340516921349
AHCYL2,0,0,0.00272615768308003,0,0,0,0,0,0.0981089936170645,0,0.00169266113938326,0,0,0,0,0,0,0.00101083481786893,1.08712211555638,0,0,0,0,0
AHDC1,0,0,0.381413609415871,0.00757068062318983,0.0436365754105352,0,0.267393030590728,0,0,0,0,0,0,0,0,0,0,0,0.0794826579179527,0,0,0,0,2.01134463425258
AHNAK,5.75271544936762,0.0668956084151567,8.55751004297331,2.5497712718663,3.06074905926055,0.00371990195925078,13.5756834294033,0.0394358657078816,1.80902613890961,0.0273344564904423,0.0254767899131161,23.2499837276042,0.0434505904418972,0,0.0108870830876046,0.00151932456574859,0.00872315012823633,0.934840451849055,2.89127789884203,0.00266616370447964,0.0243778344624254,0.00296556349671627,0.00507381501745,0
AHNAK2,0,0,0,0,0,0,0.267896316115563,0,5.47172108915573,0,0,0,4.25963488374158,0,0,0,0,0,4.09929176826335,0,0,0,0.00504515427454407,0
AHSP,1273.96445402811,16.9930080399189,232.298522705908,342.903004274852,641.242423422045,3136.96944771591,306.579965649011,1517.62281282187,236.079606987795,546.489299839787,1636.95164613648,4.17187548498053,2775.56601733645,0.306699130315696,0.739628397158068,0.619303949984691,1.18523749577375,0,0,0,0.414035111253926,0,7.58331943000655,1.24247416932855
AIF1L,0,0,14.1751909450014,0,0.575768548995358,0,0,0,0,0,0,0,0,0,0,0,0,0.00777519772862835,5.34160487168146,1.00145333797498,0,0,0,0
AIFM1,0,0,0.950094363121049,13.5134104928499,9.09335705328912,0,0.0556993317330753,0.0406392886128854,1.67828897430793,0.0232502675659334,0.0168545727740166,0,0.00587974590220616,0.0470396526029533,0,0,0,0.0352286468410994,2.65193268746935,0.0291034047293404,47.5268566451596,0.00882861917605148,0,1.39927800912453
AIFM3,0,0,0,0,0.0472532667148664,0,0,1.50003813007611,0,0,0,0,0,0,0,0,0,0,0.0459041856328838,0,0,0,0,0
AIG1,0,0,0.0279127173225938,0.71043714686282,0.364050342015138,0,0.0294549212344325,0.000663298427839221,0.585051966389333,0.546453633603873,2.64048672664138,0.00149192753708525,0,0.00197424679518305,0,0.977359119334306,0,0,0,5.24325085507502,0.0013325885382279,0,1.03175960201395,1.03013022239358
AIPL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126777742466785,0,0.0224558484249737,0,0.0249856857573471,0,0.00525417406951156,0,0.00876629600786898,0,0.0486560380385155
AK3,0,0,10.9164789071467,0.0820244456475007,3.59312752112542,0,0,0.00572833236406647,0,0.0294952835655743,0.0213817067668774,0,0,0.0681994187644469,0,6.54706091318657,0,0.00638443607008619,1.0793128565446,0,0,0.022399968116638,0,26.0604740475365
AK4,0,0,0,0,0.871485279474217,0,0,0,2.93488723952683,0,0.028738903459672,0,0,0,0,0,0,4.19009997407198,0.00440939775465522,0.00128894834820291,0,0.00430107667150468,0,0
AK8,0,0,0,0.518338235493447,0.145371984339651,0,0,0,0,0.0281461350751418,4.27570506200836,0,0,0,0,0,0,0,0.0486971080036832,0,0,0,0,0
AKAP1,0,0,13.9172534918518,0,1.29214888094143,0,0.0253272638463644,0,26.5106220607588,14.14034598387,0.728080909525866,0.0923656807325454,0,0,0,0,0,0,0.967166016730966,0.00300766465671576,0.0103126194478484,0.0200724820490213,0,0.00618940903019628
AKAP11,0,0,1.35714806573798,1.3973021354773,4.4025965399529,0,0,0,0,0,0,0,0,0,0.0261356881423521,0,0.00299155993963518,49.3275710221499,0.0145969364477025,0,0.00731522247475581,0.00711917435486137,0,0
AKAP13,0,0.00580584188984368,0.116793332970085,0,0.82046350797643,1.09217036984413,0.0037347355932534,0.379976894885408,1.54381793208511,0.180580722110702,0.0103595064157508,0.00567506682257933,0,0.00150194727403663,0.028976485294058,2.24377800852144,0.383496338491333,0.00112482909977244,0.635203884682396,0.0005913433741676,0.0415655159318362,0.00394649358141811,10.6019208216902,2.23911979741452
AKAP5,19.0162145152458,0.118898212629375,5.52913827167353,0,0,0,0.203957046531784,0,0,0,0,0,0,0.738203415393354,0.296705660876826,0,0.0509425711755268,0.0460708961814505,0.0414279667317651,0.0121101593141463,0,0.0808204980236805,0,0.174448672241798
AKAP6,0,0.00140386701773179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAP8,0,0,4.97363178315622,0,0.0581127575217563,0,0.277931024891742,0.00704110228949783,0.156238836460496,0,0,0,4.89594895351155,0,0.833907930643711,0,0,0,0.112907275808646,0,0,9.27875582811801,0.0314047968690121,6.52032392225521
AKAP9,0.115814330616156,0.0105060020384229,0,0.0878655957805726,3.40043447485946,0.0335922590932236,2.5816389200839,0.0646498835748896,4.13649226096585,1.56285926635555,2.07979655122105,0.0221818113260521,3.23889271849112,0.00326143110791275,0.165168998902551,21.9467225242627,64.180282739566,0.00977012357357592,6.56058016402321,0.773660294111338,0.0572369112128954,0.0364211666504411,0.00977464663814441,12.8292793960122
AKIP1,0,0,0,0,10.1307200331695,0,0.0513255798483004,0,0,17.6752588862095,0.0776553949396921,0,0.0541804288133309,0,0,0,0,0,0.29190853965005,0,0,0,0,78.4678067993004
AKIRIN1,0.0170579643730875,0.0241394283188999,0.45406873517621,52.4906204333697,10.389773261855,0,29.2241074443758,6.74745550714504,2.72350513188097,0.0324092970707844,2.72531931601581,0,0.0327838690208513,0,0.135537666772726,4.02252221968342,0,1.05227884026698,9.03336492309458,0,0,0,10.6820655910458,0.0151789782169205
AKIRIN2,0.0184245707322802,0,3.24920907410427,0.0584092682369566,0.22444309082673,0.00833679047028743,19.9925443173095,4.36466028985995,0.1697134586493,0,0,0.0152916440894207,0.814438353261289,0,0,15.0909890586705,0.0111712736605278,0.0757721749932013,0.0272544048845807,94.0141773732655,0.0409754545130926,60.2812024745309,0,0.0737777194617552
AKR1B1,0,0,0,0,6.44200926703103,0,0,0,29.1201691539655,0,0.0205171168400149,0.0989078860254519,4.12267998262496,0,0,0,0,0,0,0,0,25.0622416429373,0.0367746683563322,0
AKR1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160028495297984,0,0,0,0,0,0,0,0,0,0
AKR1C3,1.69083428294208,0.00986708977598564,0,0.00736804779558247,1.95355660951725,0.00315493786350686,0.00634722269179681,0,0,0,0,0,0,0,0,0,0,0,0,0.00150749149013678,0.00516885618346368,0,0,0
AKR1E2,0,0,0.145687130415464,0,1.16257204483666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKR7A2,0,0.0872608311134116,32.1440489127813,5.92958217589638,9.48330714704131,0.0279010839397454,1.23491390858871,0.568823613863026,1.95640001646256,0,0,0,0,0,0,0,0,280.267551262679,50.1673986670858,0.213307004699006,319.477115475728,22.3321492621971,0,0
AKR7A3,0,0,10.1097276714043,4.12802814123018,13.259920880999,0,3.70427070956146,8.5585694772885,0,58.9122573198682,0,0,0,0,0,0,0,9.67271735710331,213.384980981963,0.246338267307411,232.637890634599,0.469716162146341,0,0
AKT2,0,0,0.0607806924438138,0.0193029802477434,0.959619809392612,5.45928244775418,1.022658855546,0,0.00934776174788324,0,0.0251590035218148,0,0.394954220614028,0,0,0.0101275189126238,0.00276889543372416,0,5.47174168468786,0,0.0270829754586135,0,0,1.01591315933255
AKT3,0.00755402834033918,0,0,0.107401605260076,0,0.000621466078641338,0.00125028883838292,0,0,0.0182665432293585,0.000945840980465121,0.00227983133847518,0,0,0.00181885246127798,0.926973381919673,0.00124914395893378,0.00112968741702169,0.00203167972011412,1.79980631624037,0,0.0128815021400648,7.14010422838469,0.0226101260461906
ALAD,0,0,4.81768959174666,0,8.15233371700837,0,0,0,0,0,0,0.0279461993363408,0,0,0,0,0,0,0.17433047717784,0,0,0,0,0
ALAS2,210.596190182884,1.92084088691356,17.1981864776711,165.703742156322,89.0500205470451,473.415494342334,154.348183904126,333.610063436985,40.0045489038347,105.800348392028,260.081314820425,0.611007278401186,638.457920904388,0.0884337744149947,0.517928816931553,5.96935330898938,0.369650066536135,0.122997229719714,9.73296049279305,0.218855691836567,317.712492430302,0.132781272549078,2.03512667603683,0.102358742350486
ALCAM,0,0.0016993736342905,0.522105562450114,0.370539987141879,4.00819206229034,0,0.697435758894581,0.0159517979494631,0.248265781160111,1.80927546612828,0.00165394590181376,7.93339300810824,0.394655547193579,0.00131886278304819,0,0,0,0.00592628754400588,0.802909983897746,0.0794467419702736,0,0,0.00494085925853959,0
ALDH18A1,0,0,18.2675495205145,0,15.6405502015385,0,0.0180857715872778,0.00733095660868338,5.5104655963827,4.53910366683774,0,0.0082445966842567,0.00477293614078437,0,0,0,0,0,4.41566801032383,0.015034057932874,13.056491624673,0.0143334206067603,0,0.00441975251094615
ALDH1A1,0,0.0039700860409999,0,0,0.768938351107807,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9380114881206,0.000606548745151183,0.00415944402002876,4.51551146164244,0,0
ALDH1B1,0,0,90.7728600214001,0,31.1875049399735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182983511435767,0,0,0,0
ALDH2,0,0,0,0,2.39584745429364,2.89731477627137,0.0271956152676304,0,0,0,0,0,0,0,0,0.0036807283827701,0.0060379361024707,0,0.00736533542211103,0.00645907045895389,0.00738224317232293,0.00718439889629005,0,0
ALDH3B2,0,0,31.982720232724,8.24690315669697,19.0942657872484,0,0,0,39.8285793281479,43.5528642829052,0.0182183043363288,0.0878258862064022,22.1298020382674,0,0,0,0,41.9196000717611,11.0551215923122,0,0,0.0190859149235528,0.0544238342719255,0
ALDH5A1,0,0,0.0132114984099156,3.04612289141042,0.0362758663509688,1.07256471759784,0,0,0,0,0.311712863650812,0,0,0.00654107970418218,0,0,0,0,1.52413822282326,0,0,0,0.0049009729643835,0
ALDH6A1,0,0,0.121405283272019,9.75476543222774,5.27807622439869,0,0,0,0,0.0173306796381771,0,0,0.859018008718647,0,0,0,0,0,0.215889983694882,0,0,0.0921315671809828,0,0
ALDOC,0,0,0,0,0,0,1.43733048288979,0,9.69593843695754,0,179.320093635357,0.109203802154895,0,0,0,0,0,0,20.7285961002998,0,0,0,0,0
ALG10,0,0,0,0,6.16408597532529,0,0,0,0,0,7.97869957681294,0,0,0,0,7.32640172439681,0,0,0,0,0,0,0,0
ALG10B,0,0,0,0,0,0,0,0,0.836457687713841,0,0.026800968737385,0,0.22438950647515,0,0,0,0,0,0,0,0,0.0280773116832016,0.0480377796076852,0.502147867462099
ALG11,0,0,0,0,1.49361636996007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG14,0,0,0.380310864563557,0,0,0,0,1.19348205689954,0,0,0,0,0,0,0,0,0,0,1.20748233893255,0,0,0,0,0
ALG1L,0,0,0,0,0.0622081887930344,0,0,0,0.0334499185714939,0,0.0112535845724673,0,0,0,0,0,0,1.27353317418824,2.59253900270971,0,0.00605708716828343,0,0,0
ALG2,0,0.0646824667098598,42.8884463389295,0,7.65593710091544,0,0,0,0.842045768281182,2.60525632733771,0,0,0,0,0,0,0,85.0397094372501,10.6827535195839,0,0,0,0,0
ALG6,0,0,0,0,0,0,0,0.0629253008576497,0.349070904870601,0,0,0,0.00341404333550709,0,0,0,0,0,1.43472278170163,0,0.00526745900789392,0,0,0
ALG8,0,0,0,0,5.03143881437213,0,16.0112848047996,1.85610311026572,0,0,0,0,0.0436458875842259,0,0,0,0.00344235493864405,0.0140092201870198,9.07012800452626,0.00245496835520023,0.0168350912041739,4.341736255277,0,0
ALG9,0,0,0.425541911506904,0,2.08773523849319,0,0.0359536301233004,0,0.317606482867564,5.54757312049219,0,0.00468281580627517,0,0,0,0,0,0.00696119665078055,1.94884133550516,0,0,0,0,0
ALKBH1,0,0,0,0,2.32852381566582,0,0,0,0,0,0.0195016004866938,0.0235030839529303,0,0,0,0,0,0,0,0.00612256798139046,0.0314894049913497,66.7152279404852,0,0
ALKBH2,0,0,0,0,1.41091326593792,0,0,0,0.379330557381124,40.3143193969524,39.5617356968619,0.153804215932285,12.1094204041876,0,0,0,0,0,0,0,0,0,0.0381236809318386,0
ALKBH3,0,0,1.2757199361636,16.516547382169,0,0,10.9823708862843,0.00471571683631319,27.3632548225101,0.995533648353832,0,0.0424274052818805,0.00614048521064345,0,0,0,0,0,0.00945233288023752,0,3.15485249268794,0,0,0
ALMS1,0.0242258462897193,0.00149056493032103,0,0,0.724950630250042,0.00190639381760992,0.057530322095717,0,1.1513272149665,2.68162674480604,0,0.00524516524501745,0.00101217155595311,0,0,0,0,0,0,0,0,0,0,0
ALOX12,0,0.0242674715292959,2.43454538804848,2.35576104418597,0,0.0465561983427088,0.0936635114062659,0.430280539910815,0.0702038838430962,0,0,0.0284650237102831,0,0.0188336834189101,162.327031484051,279.837575210441,7.78774784625338,0,0,161.435369396003,0,0,17.6956152955624,168.007010754023
ALOX12P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666245478755996,0.0148762435564824,0,0,0,0,0,0,0,0
ALOX15B,0,0,0,2.26897645796565,1.5967487033317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALPK1,0,0.00227132980827879,0,0,0.1613032931377,0,0,0,0,2.91528302420643,0,0.00266420243940445,0,0,0,0,0,0,0.00237421337932693,0,0,0,0,0
ALS2,0,0,3.79318269515649,0,1.55759514995298,0,0,0,0.00630672681234486,0,0,0,0,0,0,0,0,0,0.856830271136036,0,0.00456807019930716,2.92968059509585,0,0
ALS2CL,0,0,9.37234144918013,0,0,0,1.30063992156758,0,0.167120986185233,0,0,0,0,0,0,0.00754423444677615,0,0,0,0,0,0,0,0
AMD1,0,0.0148016578389106,14.6172031559073,28.0742027500349,16.8824442342903,0.018930935795195,6.55078664563475,0,4.77443338497114,0.278215311309622,0.0288119585107448,0.13889524199584,7.88006233390916,0.0229747658281201,0.055405404009601,40.9099463689937,0.00634184897568602,0.00860306004433572,0.15472122960422,89.6552089058541,92.627136866991,0.0452761062801373,25.786700284323,113.921930406247
AMDHD1,0,0,0,0,3.35750010091579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMFR,0.196720302784511,0,0,0,0.551170395673481,0,0.0143262856081958,0.00290353601035101,0.0322140674305378,0.00747517885880526,0,0.00653079390354193,0,0,0,0.305385944475468,0,0,0.419035677790126,0,0.0116666002671835,0,0,5.29004027984167
AMIGO1,0,0,0,0,0,0,0,0,79.5613607832023,0,0,0.301135376733606,0,0,0,0,0,0,0,0,0.0672434722054487,0,0,0
AMIGO2,1.54194851140903,0.3357038276936,13.8133486549769,100.146651196356,4.15406446024229,0.161008677476372,0.431897753286027,0.1750671058433,11.5325812125716,10.1410153983458,4.90094666793659,0.885983904735986,29.9198102376533,1230.96545109224,0.628301451207653,251.90843590786,0.1078755669954,0.0487796741789487,44.5655798509006,41.9798387813985,0,0,0.048802256658513,306.822275300564
AMMECR1,0,0,0,0.032479257054146,1.09204017245829,0.000927156832688061,0.00373057799670946,0.000756083457297009,0.138411452769734,0,0.0338660966181827,0,0.283541866745792,0.00225041290588037,0,1.29962946317542,0,0.0556170572058356,0.416767378579476,0.00620219330482841,5.45167929771089,0,0,4.07698232669402
AMMECR1L,0,0,0,0.109492877747888,0.44177348354769,0,2.62217678153772,0,0,0,1.8837743152626,0,0,0,0,0.367658440620406,0,0.553960075176803,0,0,0,0,0,18.7353485097118
AMN1,0,0,0,0,0.0132454869978787,0,0,0,0,0,0.00599033708528558,0.0144389580247922,0.00835895644518265,0,0,0,0,0,0,0,0,0,0.0393690672214418,2.74784823533215
AMOTL1,0,0,1.14951058870541,2.03394060221555,0.0405810389793742,0,0,0,0,0.00281302887320353,0,0,0.00142277029226456,0,0,0,0,0,0,0,0,0,0.0852851076042898,0.00131748935796624
AMOTL2,0,0,3.05638946425297,2.27664039593215,10.8335319761873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555857459446871,0.00541624649635274,0,0,0,0
AMPD3,0,0,0,0,0,0,0.419326582243005,0.199856550397185,0,0,0,0,0.00851250978628244,0,0,0,0,0,0.0580306714945711,0,0,0,0,0
AMT,0,0.060411912787929,0,0,17.8111617435333,0,0,0,0,0,21.8724761196566,0,0,0,0,0,0,0,0,0,0,0,0,0
AMY2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1147069124606,0,0
AMY2B,0,0.0138750794680313,0,0,0.0895789211069648,0,0,0,0,0,6.27943915193104,0,0,0,0,0,0,0,0,0.00423966229109115,0.0290737357955049,0.0141472795249664,8.1327910445388,0.00872471071895237
AMZ2P1,0,0,0,0,0.170166206658544,0,0.457784822256528,0,0,0.0530807266338805,0,0,0.0536942095873305,0,0,0,0,0.0919172056764413,8.6786679165844,0,0.207109298394801,1.00779382368328,0,6.91121782901004
ANAPC11,89.7827435322956,53.5577101746331,4.88034124087329,4.49302268904089,8.13054502403695,0,0.135018325186662,0.127700650385256,6.62864438097086,0.0469666345061666,0,0,1.25900051926125,0,0,0.018273746588118,0,0.121994613043166,21.7572159993553,0.0427565432661791,61.5365112705806,0.8917113079664,0,0
ANG,0,0,0,0,5.91776736069359,0,0,0,0,0,0,0.0282937794822031,0,0,0,0,0,0,0.958135843802008,0,0,0,0,0
ANGEL1,0,0,0,0,0,0,0,0,0,0,8.79570333750678,0,0,0,0,0,0,0,2.47522551693469,0.00270994046436298,0,0,0,0
ANGPTL4,0,0,0,0,0.346521113008758,0,1.4086859127573,0,0,0,0,0,0,0,2.10955288260813,0,0,7.09401996000084,0,0,0,0,0,0
ANGPTL6,0,0,0,0,0,0,0.577214221727235,0,0.0499201214657993,0,21.4971762548718,0,0,0.321411196914979,0,0,0.0147868120846049,0,2.27273665227536,0,0,0,0,2.58244771399493
ANK1,0,0,0.00229683111198818,0.00218831098188432,1.17617952473271,0.388862006144397,0,0.230001381227631,0,0.00196724441204148,0.253844709284081,0,0.504460165839504,0.0579958079034776,0,0.237278381441688,0.00125559974833757,0,0,0.00582042673559162,0,0,0.00170407728697307,1.26779688486377
ANK3,0.0117670169936915,0,0.00316392064772127,0.120577299098422,0.815532455228788,0,0.0116855558481641,0,0,0,0,0,0,0,0,0,0,0,0.00158238814545193,0,0,0.000514505087872331,0,0
ANKDD1A,0,0.00762686034833607,0,0,0.196959137570799,0,0.0098122916015099,0,0.0110319531504491,0,0,0,0,0,0,2.83665537047424,0.00326776885496194,0,0,0,0,0,0,0
ANKFY1,0,0,0,0,2.3688748378906,0.0341709873135511,0,0,0,0,1.44924979652134,0.00835702225447147,0,0,0,0,0,0.00207050906032394,1.41128036536044,0,0.01119672885566,0,0,1.98912952924804
ANKH,0,0,0,0,0.193165110417542,0,0.679128424106964,0.151571472634444,0,0.657065123781611,0.478399330388361,0,1.74146511181801,0,0,0,0,0,0.0111696574534613,0,0,0,0.00372816530283027,0
ANKIB1,0,0,0.0323943502891237,0,0.993249929030184,0,0,0.00239492350522077,0.335460492324079,0,0,0,0.00311850623667384,0,0,0,0,0,0.772874201685912,0,0.0024057403719366,0,0,0
ANKLE1,0,0,0,0,12.1573418783121,1.82531950442802,0,0.930326613121617,0,0.558864600930152,0,0,0,0,0,0.0310632376179623,0.0254783597658414,0,0,0,0,0.0606322083157157,0,0.635668087764125
ANKLE2,0,0.0196456367551156,11.2709511640481,5.8973311824253,3.31882887588569,0.78519559285687,0.682424367148133,0,3.18266367183863,0,12.0745759898427,0.0115218743609709,0.00667020748899288,10.4821301901573,0.0183843332498482,17.3279809840235,0.00841727748932337,0.0114184907158958,2.37185230192408,62.4842992266093,0,0.0200310430841812,0.102813992006825,11.4020612010911
ANKMY2,0,0,10.7408523594733,1.59751721131912,0,0,0,0,0,0.0208135296319304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANKRA2,0,0,0,0.23726896185356,1.1966433110967,0,0,0,0.0383003677343893,1.20869820526169,0.0257708506246029,0,1.11478533856144,2.34267432462405,0,0,0,0,1.27319143524741,0.331723295469875,0,0,4.43437502781444,0
ANKRD12,4.37800241091314,0.0548062720492586,0.799336367132265,1.61210742614357,0.128201034116938,0.00914293016860025,0.01226272726465,0.464753091563492,1.55792833251385,0,0.00695754630236529,0.0083851474120017,0.242715166437251,0.00369864934093329,0.0222989390356957,6.68556886239508,0.00102095819864724,0.00553993935799702,0.386076770569563,2.99254047590027,0.0274618933344367,0.00485925709118919,0.00415687804867881,0.563385711203862
